uniprot	pca0	pca1	pca2	pca3	pca4	pca5
MARF1	2.5286201176992313	1.78826650803613	2.0737648106208333	2.263620930331352	2.2008521683537396	1.8606618435480073
MGT5A	0.5841441186868657	2.27615340712305	1.8234333427188671	2.103006133174515	2.0285648058000065	2.5134771972317456
MK15	3.2176036215311603	2.0748734448303034	3.0779776295892716	3.033861888131956	2.398204328040868	1.7364896272018329
MIO	2.1349772171135957	2.0061270087757603	2.3676987710489072	2.189948612229244	2.279170251153054	1.761778349230599
MPZL1	0.5973243641812889	2.445304698848009	2.176836538986067	2.6065167203002164	1.6850248569947106	2.441354422786395
MRP8	0.6809178730851289	2.634156051482348	2.6211798549250394	1.9772160398318943	2.5091490763295745	1.8867900956594728
MSD4	2.739435670090763	1.8125344710888613	2.4457725695207655	2.251925036686215	1.599548900234561	2.4348724135893076
MMP11	2.1336620122656274	2.2898320295014756	0.5702503565383119	2.9732631194049186	3.0708263814165426	2.387168349851697
MID51	1.3599306713262531	2.1596488285167714	3.0566438427576466	1.6047257075825034	2.1191220928507044	2.5904762243480217
MT21A	2.49789750431751	1.3387608605818513	2.1239522670995257	1.9062010669647376	2.458348833394613	1.9159614307767456
MTMRB	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
MTMR7	2.297406301103949	1.5784765459517094	2.878192274330042	2.330147430576239	2.3330602458787086	1.7735097803370925
MUC3A	0.43548625686251063	2.5166964444747566	1.2991949800144411	2.7151973979177972	2.0593722034205757	1.9148231729063498
PCDG9	0.49490434801969796	2.6726068655832744	1.9043723063019316	2.236195692010819	2.210970123589167	1.5624963296094527
PCDAA	0.4321871760444489	2.5983569581224613	1.6429042471911832	2.514278673336547	2.161690853846857	1.6445904454494906
NBEL2	2.4847967433208566	1.8127276248997835	2.1265673403365293	2.2246372718985654	2.2250554477898996	1.9408378268153652
NCF4	2.2425457481808384	1.694586399822724	2.927953217491522	2.399219922048572	2.248659633542957	1.9801748119730773
NBPFC	2.5846917291252027	1.5208346076563588	1.9927575731720044	2.1638577030032518	2.602952213748386	1.1259748530569182
NAA10	3.0582601212052287	1.7935648760209297	2.9870512620398184	2.6177374745275452	1.8996977665697043	2.437073437648801
NACC1	3.4690397904189063	2.734508684937592	2.6346481675948312	2.4827293070602177	1.0276967128935648	2.0451451917216232
MYMK	0.9323486207865499	2.317623032681679	2.5972397801113947	1.4769979020407529	2.1585337731805114	2.0975305332466445
NF2L3	3.05568015705641	2.5988637110624135	1.4449419039260158	1.3215285746322065	1.1771984992940392	1.8203376411497119
NFXL1	1.7886226572447521	3.3218382103720767	2.5429808220805667	1.8496147055032388	3.382017782960969	2.138378757140665
NECT3	0.26229836174158305	2.7444263777217124	1.679623278632949	2.589868057262904	2.108839691991844	1.5942326934776354
NHRF1	2.1818518590633493	2.08050825658316	3.228127833433093	2.998709141626858	2.4654458413331684	1.4058962482769681
NFM	2.588108527637116	1.698528495625873	2.7493726297299252	3.1757981436058413	2.3686877411012532	1.2651962830691754
NGN1	3.05568015705641	2.5988637110624135	1.4449419039260158	1.3215285746322065	1.1771984992940392	1.8203376411497119
NED4L	2.9537989812422554	1.8780200693529223	2.8257292456727074	2.818583544035129	2.2630431125295187	2.001893569393244
NDUB8	1.1065190578600446	2.155021902595511	2.6713608147701278	1.2215355913331836	2.219717720083212	2.4589542495240755
NDUB9	2.1311308499360195	1.7761900756689495	3.0238379343582666	2.1422154346801903	1.9953531915655944	2.7885979087951536
NU160	2.6900066914498635	1.9109452152634536	2.4819449511493095	2.1344335740534377	1.6723485665178037	2.4339861299076975
NTNG1	1.0104532301566047	2.266107185306503	1.3101606603071152	2.9661291553075833	2.1553942587849675	1.5253193275139147
NTAQ1	2.767333969416356	1.6180808156508484	2.0408008879988486	1.9426339328335305	2.0671676314544563	1.7078562124534107
NS1BP	3.0177821098050965	1.9460119979917996	2.5429787872076144	2.636152841486799	2.1698074911188847	1.1039776587594883
NRF1	3.437440354561531	3.044967812924874	2.10091969562762	1.9389081672409965	0.6411813143466703	2.2336711170634955
NR1D1	3.8321646815652106	3.765287984289459	2.397401174972873	2.3966427931619156	2.030598295071596	2.119031358531551
O51V1	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
NUDC2	2.791764679423437	1.3698795192345838	2.864877419324161	2.5240106717139996	2.112350237313935	1.8853148839980314
NYX	1.810350856828502	1.793518860550287	0.9694183059871215	2.986863622125772	2.155953821553348	2.1450189531167707
NXT1	2.8149143010367936	1.6451488008606694	2.4382607686850135	1.9507856139223683	1.9036869564909393	1.81076412081306
O10Z1	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OCM2	2.487692371464036	2.0046999594040202	1.4944669730326543	1.8875647330358802	2.876782010772534	1.937999708186704
OR7D2	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OTUB1	2.760346044537763	1.4070731525578744	2.730452245944107	2.4953401891886497	2.1101952101995236	2.215820271775869
OR6J1	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OR1A1	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OR1P1	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
P55G	2.5286201176992313	1.78826650803613	2.0737648106208333	2.263620930331352	2.2008521683537396	1.8606618435480073
PAQR1	1.0333434617501742	3.001469001667078	2.298782228505735	1.3927298417908673	2.9226497805557803	2.1610989841708452
PDE9A	2.2070391511659597	2.4269982644461456	2.8502199693299577	2.5140085071216465	3.249137153318607	1.9656442011962985
COR2A	2.4176297576654107	1.6218136036023023	1.6655843908030783	1.8822685052873103	2.3976218095410267	1.5805396718574398
ENPP5	0.8549454575464852	2.801473228904766	1.4320811159913762	2.218506610290853	2.8378571666071553	2.8255517197478555
ENOG	2.464393990905023	2.4555281416707166	3.244699159124279	2.7451851651037478	2.2531976038000385	2.231318698544765
EGLN3	2.9977351745676284	2.14322136657032	2.082186550061671	2.033384029047322	2.3196676666515383	1.9434015003163905
FADS6	1.227747128275276	2.374704619902629	2.2451982765299463	1.3965621492665314	2.3941865761690093	1.6630656152923204
ENTD1	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
GOG8Q	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
GP155	0.8582223562786766	2.2619856382895183	2.2188834295601203	1.4454114215513387	2.027323413756108	2.1631554774103496
GOLP3	1.5447772486368538	1.9669222080244146	2.57920164407026	2.3459428869055436	1.9765444797572513	2.1189449680169443
GLP2R	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
GLNA	2.4011230105705272	2.2981305978166584	3.752179368722131	2.9532156489171357	2.8826563194286243	3.1691324633741527
H2AW	2.9516438181071702	2.324300994937777	1.804630731076967	1.703912452051391	1.257004076811728	2.236258473654484
H2B1M	2.9185302548512926	2.5664526131892154	2.37604523500503	2.544903530848411	0.8812775434471825	2.6939060951892273
HES7	3.0561410017436295	2.6436853324312217	1.5538127809836215	1.4969337479454787	1.2034132018356796	2.052299656874628
HDGR3	2.752110681159009	1.8433783022418508	2.230263577605631	2.0076103580686744	1.6248497699388347	2.192254075278432
KR104	2.369544897275934	1.6785249267477895	1.5818016977760387	1.8464955654133188	2.3624230601628184	1.6930357436460082
KR108	2.369544897275934	1.6785249267477895	1.5818016977760387	1.8464955654133188	2.3624230601628184	1.6930357436460082
KR191	2.369544897275934	1.6785249267477895	1.5818016977760387	1.8464955654133188	2.3624230601628184	1.6930357436460082
KDM6A	3.0516359285035533	2.72531797691882	1.9146526710123308	2.2894783161466385	2.7498991847471013	2.114927398474452
KBTBD	2.6565579816069684	1.8067561610771763	2.1218933848778634	2.423730607000711	2.4075258169983673	1.5988073197701862
KRCC1	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
KBTB8	2.5752620408422526	1.5257753881218368	2.0187272943941053	2.2273149876215577	2.6453250569837716	1.045758592945149
KRA31	2.369544897275934	1.6785249267477895	1.5818016977760387	1.8464955654133188	2.3624230601628184	1.6930357436460082
KCNH4	0.7956575218823121	2.2847309299423126	2.3616939260461933	1.3968294642228298	2.0486075077934367	2.172925516314699
KS6A2	3.1797304657674488	2.281117598861937	2.7013947245407373	2.78374102339077	2.9575435678466215	2.1715054040652313
KV311	1.1973522600184179	1.7938097907069985	1.3234282221983595	2.6999167419287335	1.9488667027373656	1.9893221128720922
LCN6	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
LBHD2	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
LARP7	3.41935952219677	2.8252334650838433	2.537451610295083	2.3284334897285706	0.7130181051845434	2.730640935854945
LRRF2	2.5167506930089396	1.4761719505147415	2.281757890663956	2.0516708089954574	1.9739951933728515	2.189165037577523
LSM10	2.593035460735711	1.7336367209535104	1.7383004647608364	1.5904849931506413	1.7864206617479135	2.0246279753764327
LRC32	0.26229836174158305	2.7444263777217124	1.679623278632949	2.589868057262904	2.108839691991844	1.5942326934776354
LOXL2	2.2617742902435043	3.09257316612018	0.4378804379074177	2.9767991624731405	1.7979723727484729	1.9903127584874443
LMF1	1.1239694688171324	2.1437825023903816	2.4222111932617256	1.1098554296238594	2.1563341312460733	2.1842408643777627
LIPR3	1.5245662780042522	1.5505566075872967	0.7353360291457025	2.987967494821647	1.8409695285544712	2.5235856229556215
MCL1	2.0008900650736487	2.743075124072047	3.4351187952656943	1.9853936546203597	1.5275854687084247	2.066583817920412
MDM2	3.4136232896210785	2.83748941168493	2.474288127267114	2.4354338428328397	2.910592266839106	2.522737989525783
MAFB	3.278825978825453	2.980047853005342	1.717827459840431	1.6971879756362358	0.8289669086973892	2.298007032886413
METL6	2.330835532857718	1.4397398565277943	1.7967790847305996	1.624611869248796	2.2530184291872537	2.3705262495772677
METL9	1.7909046496936238	1.5767567973331302	1.4400661823909406	2.218381400181236	2.1339051089089436	2.7017866245348388
MET	0.6588533674238957	2.914919431625465	2.3613935189469437	3.6907100616762962	2.0158594024390415	3.004494994232771
LUZP2	1.798020587450991	1.4366026816600903	1.0685405089726385	2.599508327476605	1.9028821440308195	2.2415601314213704
MARH8	1.7018284324370594	3.1397644632975688	2.6741755160080882	1.5919580694647248	3.2374144026071967	2.928365334860493
MLXPL	3.2147553774797073	2.708605292350754	1.9369050167708104	1.7386539395502394	1.0156276074849606	1.987963741051711
MED1	3.3920913657971314	2.953734310926963	2.0426712548239054	2.1136703811444195	1.1683351283423948	1.7778954005664265
MEI1	2.3100514568833845	1.4679633137406967	1.8148829618497277	1.7741776775167053	2.126582038345362	2.3659970251890083
MPRIP	2.782422121655028	1.5788056462646902	2.5944731002659394	2.6802132924135824	2.5189529145529015	1.1008886210585793
MLRV	2.814290408034345	2.0582841661152256	2.4224741453039806	2.761684468983127	2.9467562257124547	1.8830230050130974
MORN4	2.534482058396989	1.564858743199931	1.984423018525682	2.199803900442532	2.631643932473996	1.112757065223338
MEIS3	2.7289588410253467	1.9879384743636572	1.6406160522201572	1.5036582243606338	1.6314503699500185	1.9905510976426992
MED26	3.078831997190072	2.4543035389406076	2.03458942931149	1.8254807083402467	1.1705978992828552	2.0220406187854447
MPPD2	2.4672070269388855	1.6971920733259231	1.7390058896042262	1.8032893811089927	2.798616913068161	2.7224199594335015
MRCOL	1.8126528990367632	1.5675639122663907	1.2462258750563475	2.2856524062768853	1.9169626643949214	2.271962087369901
MMP12	1.8240915253487968	2.432496282264266	0.4197251225524026	3.269835452899611	2.9660189433627377	2.4462589461516417
MOCOS	2.490371597968235	1.594303059184943	2.3976130746329996	2.217142407480101	2.1176622399198153	2.770114365204183
MSLN	1.0468569935248848	2.0462156247581293	1.6648661010572448	3.413614440341459	1.682488372874482	2.216038809074036
MTFP1	1.1686230475691897	2.087454989573908	2.4196794412264495	1.0947123753484203	2.172218923504243	2.2172221948948097
PAK5	3.0024589108732602	1.6676929358769852	2.9632106139806247	2.440822081850097	2.221216964572139	2.4806980191270243
NAGS	2.3321265819186197	1.4526950819437827	1.955920739468625	1.7458903298538426	2.319321203423224	2.7156455790865888
NCKX5	0.9178607825565717	2.143824644311234	2.202958184282237	1.4905646993068964	2.074817712492246	2.192671401620618
NDC80	2.8001955415484856	1.7866669790963636	2.3140462706326703	2.0433832979426656	1.6600485193170431	2.0797580034898635
MYZAP	1.7464774222275776	1.5867793242579333	2.330353598623196	2.4847537574331504	2.4183771502761613	1.115718410674443
PADC1	1.749935727061514	1.4933140048055775	0.9847578159455992	2.563735387602614	1.867683394652611	2.354056203209939
NAA80	2.49789750431751	1.3387608605818513	2.1239522670995257	1.9062010669647376	2.458348833394613	1.9159614307767456
MYDGF	2.0156828395999695	1.3751108689064409	1.1880855796472043	2.228179395675135	1.996694112142576	2.375141590177352
MYL6	2.646001820936887	1.7780122922364376	2.3037414356900117	2.390914310715646	2.0915039648520777	2.091592768880807
MYLK2	2.8360264058849065	1.423631708817299	3.2194989584582743	2.8059348593086813	2.4119420659735957	2.939840680487995
NTRK1	0.4856654723029685	3.1426493648724203	2.7418218175654516	3.5653807210214024	2.0653268910103098	2.6839045148040563
NSUN3	2.3321265819186197	1.4526950819437827	1.955920739468625	1.7458903298538426	2.319321203423224	2.7156455790865888
NT5D4	2.43497462360512	1.7347398156714	1.5940046009178235	1.7104014137929424	2.6901428519126207	2.516792029882288
NRTN	1.8273610723874492	1.4672908855500335	1.0194048993201317	2.7962405926732785	1.8965751036507332	2.558663986503093
MT1X	2.825618498121894	2.149185498161604	2.236551303128878	2.177336146373839	2.692441930942151	2.8962646237129954
NAL10	1.9083157491933687	1.6340650843297095	2.7108155434840517	2.139352898216446	2.582501666987437	1.73545054150902
NBPFP	2.5846917291252027	1.5208346076563588	1.9927575731720044	2.1638577030032518	2.602952213748386	1.1259748530569182
NBPF9	2.5846917291252027	1.5208346076563588	1.9927575731720044	2.1638577030032518	2.602952213748386	1.1259748530569182
NCOA2	3.478852962589319	3.035795078090936	2.3043703462213943	2.400751377625184	0.9488591270019997	2.0576796543119444
MYP0	0.36188014177233163	2.6436063460029597	2.4046676555514326	2.9346755342843234	1.711427778365309	2.434820074922635
NAC2	0.7074373978959969	3.1185815835787243	2.527259329270131	2.7175274045361757	2.6489327445309514	1.859142573334349
MYEF2	3.3357733572128723	2.996431864840531	2.0743646605330506	2.2768229613595286	1.1276510335964542	1.8789202661499491
MYBPH	2.5286201176992313	1.78826650803613	2.0737648106208333	2.263620930331352	2.2008521683537396	1.8606618435480073
MYH7	2.745484642375175	1.360576437315598	2.982538026477658	2.6885750537530155	2.4038379254699342	2.3599224432534514
MYO1B	2.812516228000279	2.065190889988241	2.502515565864813	2.643785031750453	2.024703500563532	2.4997294283113263
MYO5A	2.6927329801492235	1.6846081221217364	2.795070701590294	2.5580151669894726	2.346284433615698	2.382226944748122
MUSK	0.6038129464910706	3.4688243975286515	2.6544870928220674	3.6064498886439633	2.5796858416200257	2.9288684793447524
NP5	2.593035460735711	1.7336367209535104	1.7383004647608364	1.5904849931506413	1.7864206617479135	2.0246279753764327
MX1	2.591735531986936	2.0115659933722037	2.891235678704405	2.0998402325902115	1.9069559359311756	2.116288879609657
NPFF	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
NKAI4	0.9318877760993305	2.2728014113128707	2.4883689030537894	1.3015927287274809	2.132319070638871	1.8655685175217283
NFL	2.64810535542859	1.6723554915253018	3.0865015214789064	3.223720926267406	1.9464043693703466	2.066531943811959
NHRF3	1.8990721500174192	2.159607034561903	2.486659010556667	2.3427022529000787	2.279358469982012	1.5232819856419226
NFYB	3.278365134138234	2.9352262316365336	1.6089565827828256	1.5217828023229636	0.802752206155749	2.0660450171614966
NOTO	3.05568015705641	2.5988637110624135	1.4449419039260158	1.3215285746322065	1.1771984992940392	1.8203376411497119
NPT2C	0.722587600714715	2.5111136447379	2.737778888279611	2.34303236770622	1.8111208869286748	2.604249995809797
PODO	1.3271096279063666	2.0064292098929135	2.1300544575153477	2.1108476751473386	2.12448418135599	2.1678837468502263
NPHP1	2.7208038709237417	1.355556845655682	2.903002502720345	2.6796145418302406	2.347002360839264	1.6481360429794312
NECP2	1.8365073156210547	2.1823523262146973	2.6294695070427396	2.29412029557157	2.300642564019341	1.5330520245462722
NEPR1	1.7356813664325006	2.318583202362715	2.958846850952848	1.5494341551040898	1.914166378459802	1.7710239535550227
NPVF	2.0595062139783447	1.3506497520427874	1.1352830499315085	2.267163054107921	1.972490832706416	2.294965606909994
PLPL2	0.7890898915138707	2.555451957376091	2.9140048998393664	2.2612553424204265	1.967572008816811	2.462040285326088
NEU1B	3.0706424579772778	2.5979890085726867	2.2137417326070237	2.571203744537339	3.673037015167461	2.0627713785955746
NNRD	2.221597527982758	1.629064613216999	2.4713276947762033	2.6136585369495497	2.0985894055248915	3.0992312439268916
PKD2	0.606966683479006	2.9458313092965245	2.9814377641674374	2.6053635947540927	2.448960553285536	2.4526836486184576
PLPL3	0.8871646588483022	2.3088285144575136	2.3938485474252893	1.7172157018769216	2.2816057751804637	2.769401789125941
PLPL4	2.3176573537907004	1.3766983870623495	1.731610103341628	1.6152055334621553	2.215871972997235	2.384985379125997
PKDCC	1.9293630116564437	1.627782524649418	2.0839053786597197	3.3134332072791173	2.104560018154116	3.393265806605913
PLPL5	2.316827149417018	1.4085647830151693	1.6813393256612081	1.669332246170381	2.175783901302905	2.2718280653415923
PKDRE	0.6082902956397411	2.2864888970740247	2.052432950296328	1.7871370328015892	1.9700102744384411	2.2517619979205628
NPY5R	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
NDST3	0.6540978278829679	2.335826405227144	2.0602286426987013	1.8954828938157346	2.1532606410415003	2.5691761372692072
PKHA6	2.468665832619463	1.5328832736602287	2.1979751976369166	2.015897869121466	1.938796443994643	2.3016611093660915
PINX1	2.752110681159009	1.8433783022418508	2.230263577605631	2.0076103580686744	1.6248497699388347	2.192254075278432
NOP53	2.869492384396664	1.8331240864421587	2.460240202674809	2.1349037384529685	1.5155015664371727	2.423185000611231
NDK5	2.307465801857428	1.410454504769973	1.781460223172839	1.6704916415167048	2.16425780390754	2.008321149841944
PIM1	2.609718481189891	2.5814634999183306	3.342546939167946	2.7353399553077895	2.587551795202347	2.4034991911770143
NDUAA	2.407392047284	1.5685837907290114	2.4999273488610148	2.0885943723980036	2.0263833122679418	2.6565504777797626
NDK6	2.5101941402650443	1.7064767505620164	1.9741804363743851	1.8455909105997015	2.9656750051450524	3.008850422869498
PKHD1	0.7377465515064892	2.9148091487618175	2.351053613961145	3.151943452881059	2.172291646161361	1.00618827766611
PIM2	2.5511218865002396	1.4900432991941264	2.5534782739625643	2.221647107895173	2.289745162726258	2.931512558230801
PKHF1	3.113812880352204	2.5267610573341615	1.7875103868085491	1.8722284423112656	3.105954415178103	1.9902462703108248
PIM3	2.837674126144055	1.573452912154705	2.9846990840067833	2.623476976169293	2.308633217020167	2.605322118630063
PKHF2	2.439731874653444	2.6817992994432087	2.639535549014723	1.9821075670870403	3.0674570459886152	2.943837676288104
PKHG4	2.468665832619463	1.5328832736602287	2.1979751976369166	2.015897869121466	1.938796443994643	2.3016611093660915
PIP30	2.869492384396664	1.8331240864421587	2.460240202674809	2.1349037384529685	1.5155015664371727	2.423185000611231
PKHG5	2.004515870745925	1.8353792380069514	3.1223615953799984	2.623692700032678	2.312738320475734	1.615964588762253
PKHG6	2.5131829454237473	1.2577049661440203	2.2183858197909054	2.051311063724944	2.447159800728494	1.361043999141085
PKHG7	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
PLCL1	2.6838126644687317	1.3751929545687984	2.608931073032882	2.3332600067113987	2.1793255975802106	1.734600218777001
POSTN	1.5772840258631682	1.820516751319917	0.6357984012605333	3.165130814064585	2.0276086874143844	1.9447933012600376
PKHH1	2.5767049780887086	1.7315551848906428	2.157547503647873	2.299393870205343	2.236050917731948	1.7481657717594388
PIPNA	2.8149143010367936	1.6451488008606694	2.4382607686850135	1.9507856139223683	1.9036869564909393	1.81076412081306
PKHH2	1.9916741232111808	1.8277174039002073	2.590852325737695	2.413888387377548	2.822920576094072	0.4701688036283471
PIMRE	2.9315552344228006	2.283150145524274	2.2101008182648405	2.3755740898367383	1.7004631443844809	1.8796291886601315
PLD2	1.9063086872382722	2.1450301252051838	2.461986251425753	2.4132619948670264	2.3547750354811954	1.6610750415194224
PPAC	2.760346044537763	1.4070731525578744	2.730452245944107	2.4953401891886497	2.1101952101995236	2.215820271775869
PLD6	1.529575032946744	2.9669814125437832	2.117043421774322	1.165426368760051	3.3618388382262565	2.775198364507223
PISD	1.1690838922564093	2.1322766109427165	2.528550318284055	1.2701175486616925	2.198433626045883	2.449184210619726
NEK10	2.5587398453417407	1.6945870487853374	2.1668340064590303	2.0567690237869654	3.0270884570649015	3.128316366805845
NDUA6	2.0137491466983644	1.7864442914686416	2.7938613092890887	2.0149220542958957	2.1047013950672566	2.557666983462354
NDUA8	1.681561380389501	1.9590838353258326	1.8440679047016229	2.0237869425265615	2.3999828770964684	1.7488159658855371
PPE1	2.494928908684889	1.9901230500473013	1.4697942139017404	1.958124475002828	2.9521985762717176	2.0757927640642038
PITC1	2.5731629696828904	1.45464956936708	2.6679588764919155	2.2489051095088985	2.165410942239331	1.8568663294699193
PPE2	2.659866069805944	1.8764568664994428	1.8724155346513833	2.311432810032041	3.2214194485828953	1.4955140856415339
PITH1	2.962449120110318	2.042829514413042	2.3294742317117016	2.11535741710898	1.689874977546023	1.6768828340725823
PITM1	2.2538441689069817	2.0231462196265944	2.927360641892301	2.1773183005965655	2.7822912550845214	2.0831227829605647
PITM2	2.1931704062219293	2.0769188070560896	2.404574433321606	1.9832947186419196	2.5314734774036736	2.447741579589379
PITM3	2.1936312509091485	2.1217404284248977	2.5134453103792116	2.158699891955192	2.557688179945314	2.679703595314295
NEK5	2.5101941402650443	1.7064767505620164	1.9741804363743851	1.8455909105997015	2.9656750051450524	3.008850422869498
PPAL	0.4454856809788439	2.3209862082029495	1.6602006670103586	2.259951097349131	1.9220123143029726	2.4115213787618957
NEK2	3.2065162131836837	1.9172524986605395	3.019140218833	2.6710211265471733	2.808258185479328	2.307296266194409
NDKM	2.054816609656726	1.9152161470016213	2.4611956709689515	1.6692099224608592	3.1053652536760263	3.0328942812408437
PITX3	3.215216222166927	2.7534269137195624	2.045775893828416	1.9140591128635116	1.041842310026601	2.219925756776627
NOL7	3.022880518630309	2.1230294996704835	2.47806094948948	2.2436375256334227	1.2856022261787527	2.325465379501648
NU4LM	1.1065190578600446	2.155021902595511	2.6713608147701278	1.2215355913331836	2.219717720083212	2.4589542495240755
NSUN4	2.4907409576546984	1.5176150418633148	2.339012975255814	1.9876105214586033	2.131535609072505	2.6513096632636715
NT2NA	1.9317132235655312	1.7177797882422619	1.2722325593793251	3.0564124432017667	2.311536324976739	1.4113920008536522
NR4A3	3.271280328599179	3.5950781934421476	1.1687924886339647	1.3786750422721972	2.218738867984609	2.1723786325196386
OSTCN	1.945047701888332	1.7486442968374563	0.8231992975191413	2.6619045869825677	2.3847193517188088	2.571665935318873
EGF	0.4986642735249791	2.635767973304378	1.6695339161827951	2.6125195899053413	2.134866175704526	2.064691072791228
EI2BG	2.5865083805443376	1.5674506792293448	2.5368226997637002	2.3185964228190326	1.8556629430346212	2.7645540504238073
FADS2	1.061404634420768	2.166527794043176	2.565021689747798	1.0612734722953507	2.177618225283402	2.1940109032821122
EFC10	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
GSDMA	1.4726796103104234	1.9328457637794165	2.631312968651699	1.7713393835164826	2.3609102759716185	1.3762690260223263
GRHL3	3.05568015705641	2.5988637110624135	1.4449419039260158	1.3215285746322065	1.1771984992940392	1.8203376411497119
H2B1H	2.9185302548512926	2.5664526131892154	2.37604523500503	2.544903530848411	0.8812775434471825	2.6939060951892273
GVQW1	2.122223385953594	1.4248996595036	1.3967511090422569	1.9890800727821927	2.0217701024487265	2.212871491069956
HGNAT	0.8063973557726323	2.5049665172410114	2.6857353917320155	2.417453690080092	1.9424878862748782	2.8309711970186227
GTSFL	2.723260345432635	2.5726282590743836	1.303838437454825	1.846649816858002	3.4766264093856485	2.113218857380922
HECD2	2.489910753281016	1.549481437816135	2.2887421975753943	2.041737234166829	2.091447537378175	2.5381523494792666
HHLA3	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
HEBP2	2.7539397116905926	1.3897836659617733	2.8053957827554408	2.370653734513476	2.0748667163946704	2.1911845296827743
HPLN1	1.7646512521057391	1.8187587841882054	0.9450593770103985	2.774823245485825	2.10620592076938	1.8659568196541738
HPRT	3.1478801272693735	2.108059658324181	3.1764441248709314	2.960236348209706	2.4620311592524784	3.2427797418401543
HMCN1	1.7448068420101794	1.764359376742782	1.0718424606870653	3.6221251850937985	2.259153794163384	1.7221904981844318
HNF1B	3.2147553774797073	2.708605292350754	1.9369050167708104	1.7386539395502394	1.0156276074849606	1.987963741051711
HNF4G	3.4303555490224764	3.7048197747304883	1.6607556014787592	1.7958004071902303	2.0571679761755304	2.3400047324216375
HNRL1	3.361471259351664	3.0460492938906283	2.074393721152216	2.2734579972408895	1.058207330503662	1.8267487289791449
HNRPD	3.781838314338747	3.1891178355551397	2.533859116049641	2.595513806551118	0.9992192394114641	1.5690379577776894
HOGA1	2.3108816612570666	1.4360969177878764	1.8651537395301476	1.7200509648084796	2.166670110039692	2.479154338973413
HOP2	2.936579766525341	2.0857903538753186	2.325232735149597	2.1319617024659303	1.5312929300607883	2.277643141481046
HS3SB	0.646861290662115	2.350403314583863	2.0849014018296153	1.8249231518487867	2.077844075542317	2.4313830813917074
HNRPK	3.4701430170831795	3.319094900716015	2.4587820204444486	2.963805277359082	0.9583022694614776	1.502414694455486
I13R2	0.3600881522238273	2.6930575019887097	1.5624768841543517	2.4941066327873767	2.0359884926306253	1.7645869347013243
IQCE	1.9450322000681597	2.0902085238145003	2.645889841964423	2.4501943300873417	2.3784476874640395	1.2850720542312057
IMP3	2.593035460735711	1.7336367209535104	1.7383004647608364	1.5904849931506413	1.7864206617479135	2.0246279753764327
IPIL2	1.139500837376234	2.2308209339467804	2.552110800640959	1.9562720215534384	1.8919627266458388	2.3505274626182673
ITAD	0.4782356264119294	3.0192325346449405	1.475142159410967	2.535175800409938	2.5503474432403412	2.0095508992420203
IMPA1	2.76111181548821	1.7435024010137974	2.4131408961315444	2.4091159764269165	2.733902364310901	2.2298533109837653
INP5K	2.4405265911856544	1.376868525301688	2.1701859148034357	2.087342958766808	2.4315322874880647	2.1294012455333444
IPKG	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
ITA9	0.4782356264119294	3.0192325346449405	1.475142159410967	2.535175800409938	2.5503474432403412	2.0095508992420203
IMA5	3.1534340747238834	2.194662225431433	2.9100611221890174	2.735874710608465	1.8177294391275067	1.6657653340967589
IPMK	3.0700959124655434	2.116459144632287	2.728408554257072	2.381722144849237	2.380809235778504	3.298000414016637
INSI2	1.4025349574244534	2.4379126925852437	3.0182219337818124	1.6472214651000705	1.8083208895235439	2.4802413434795456
